apps/erpnext/erpnext/stock/doctype/delivery_note/delivery_note.py +383,All these items have already been invoiced,جميع هذه الأصناف تم بالفعل فوترتها من قبل
DocType: Company,Monthly Sales Target,مستهدف المبيعات الشهري
apps/erpnext/erpnext/setup/doctype/authorization_control/authorization_control.py +37,Can be approved by {0},يمكن الموافقة عليها بواسطة {0}
DocType: Item,Default Material Request Type,نوع طلب المواد الإفتراضي
DocType: Supplier Scorecard,Evaluation Period,فترة التقييم
apps/erpnext/erpnext/buying/doctype/supplier_scorecard/supplier_scorecard_list.js +13,Unknown,غير معروف
DocType: Shipping Rule,Shipping Rule Conditions,شروط قاعدة الشحن
DocType: Purchase Invoice,Export Type,نوع التصدير
DocType: Salary Slip Loan,Salary Slip Loan,قرض مفردات المرتب
DocType: BOM Update Tool,The new BOM after replacement,البوم الجديدة بعد الإستبدال
,Point of Sale,نقاط البيع
DocType: Payment Entry,Received Amount,القيمه المستلمه
DocType: Patient,Widow,أرملة
DocType: GST Settings,GSTIN Email Sent On,GSTIN تم إرسال الإيميل في
DocType: Program Enrollment,Pick/Drop by Guardian,إختار/إسقط بواسطة ولي الأمر
DocType: Production Planning Tool,"Create for full quantity, ignoring quantity already on order",إنشاء للكمية الكاملة، وتجاهل الكمية الموجودة في الأمر
DocType: Crop,Planting UOM,وحدة قياس الزراعة
DocType: Account,Tax,ضريبة
apps/erpnext/erpnext/education/report/student_batch_wise_attendance/student_batch_wise_attendance.py +45,Not Marked,لم يتم وضع علامة عليها
apps/erpnext/erpnext/accounts/doctype/opening_invoice_creation_tool/opening_invoice_creation_tool_dashboard.html +1,Opening Invoices Summary,ملخص الفواتير الإفتتاحية
DocType: Education Settings,Education Manager,مدير التعليم
DocType: Production Planning Tool,Production Planning Tool,أداة تخطيط الإنتاج
DocType: Crop Cycle,The minimum length between each plant in the field for optimum growth,الحد الأدنى للطول بين كل نبات في الحقل لتحقيق النمو الأمثل
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +150,"Batched Item {0} cannot be updated using Stock Reconciliation, instead use Stock Entry","الصنف الذي لديه رقم باتش {0} لا يمكن تحديثه بإستخدام ""تسوية المخزون""، بدلا من ذلك إستخدم ""حركة المخزون"""
DocType: Quality Inspection,Report Date,تاريخ التقرير
DocType: Student,Middle Name,الإسم الأوسط
DocType: C-Form,Invoices,الفواتير
DocType: Water Analysis,Type of Sample,نوع العينة
DocType: Batch,Source Document Name,إسم مستند المصدر
DocType: Job Opening,Job Title,إسم الوظيفة
apps/erpnext/erpnext/buying/doctype/supplier_quotation/supplier_quotation.py +84,"{0} indicates that {1} will not provide a quotation, but all items \
					have been quoted. Updating the RFQ quote status.",{0} يشير إلى أن {1} لن يقدم عرض أسعار، ولكن جميع الأصناف \ تم تسعيرها. تحديث حالة طلب عرض أسعار.
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +971,Maximum Samples - {0} have already been retained for Batch {1} and Item {2} in Batch {3}.,الحد الأقصى للعينات - {0} تم الاحتفاظ به مسبقا ل الباتش {1} و الصنف {2} في الباتش {3}.
DocType: Manufacturing Settings,Update BOM Cost Automatically,تحديث تكلفة البوم تلقائيا
DocType: Lab Test,Test Name,إسم التحليل
apps/erpnext/erpnext/utilities/activation.py +99,Create Users,إنشاء المستخدمين
apps/erpnext/erpnext/utilities/user_progress.py +144,Gram,جرام
DocType: Supplier Scorecard,Per Month,شهريا
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +414,Quantity to Manufacture must be greater than 0.,"""الكمية المراد تصنيعها"" يجب أن تكون أكبر من 0."
apps/erpnext/erpnext/config/maintenance.py +17,Visit report for maintenance call.,تقرير الزيارة لطلب الصيانة.
DocType: Stock Entry,Update Rate and Availability,تحديث السعر و التوفر
DocType: Stock Settings,Percentage you are allowed to receive or deliver more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to receive 110 units.,النسبة المئوية التي تسمح لك بإستلام أو تسليم المزيد من الكمية فوق الكمية المطلوبة. على سبيل المثال: إذا كنت قد طلبت 100 وحدة و كانت نسبة السماحية 10٪ فإنه يسمح لك باستلام 110 وحدة.
DocType: POS Customer Group,Customer Group,مجموعة العميل
apps/erpnext/erpnext/stock/doctype/batch/batch.js +120,New Batch ID (Optional),معرف الباتش الجديد (إختياري)
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +201,Expense account is mandatory for item {0},حساب المصروفات إجباري للصنف {0}
DocType: BOM,Website Description,وصف موقع الويب
apps/erpnext/erpnext/accounts/report/cash_flow/cash_flow.py +42,Net Change in Equity,صافي التغير في حقوق الملكية
apps/erpnext/erpnext/hub_node/page/hub/hub.js +196,Newest,الأحدث
apps/erpnext/erpnext/assets/doctype/asset/asset.py +163,Please cancel Purchase Invoice {0} first,يرجى إلغاء فاتورة المشتريات {0} أولاً
apps/erpnext/erpnext/hr/doctype/job_applicant/job_applicant.py +43,"Email Address must be unique, already exists for {0}",يجب أن يكون عنوان الإيميل فريد ، موجود بالفعل ل {0}
DocType: Serial No,AMC Expiry Date,عقد الصيانة السنوي
apps/erpnext/erpnext/buying/doctype/purchase_order/purchase_order.js +865,Receipt,إيصال
,Sales Register,سجل الضرائب علي المبيعات
DocType: Daily Work Summary Settings Company,Send Emails At,إرسال رسائل الإيميل في
DocType: Quotation,Quotation Lost Reason,سبب ضياع المناقصة أو عرض الأسعار
apps/erpnext/erpnext/accounts/doctype/payment_entry/payment_entry.py +368,Transaction reference no {0} dated {1},مرجع العمليه رقم {0} بتاريخ {1}
apps/erpnext/erpnext/setup/doctype/supplier_type/supplier_type.js +5,There is nothing to edit.,لا يوجد شيء لتحديثه
apps/erpnext/erpnext/selling/page/point_of_sale/point_of_sale.js +476,Form View,عرض الشكل الأصلي للفاتورة
apps/erpnext/erpnext/setup/doctype/email_digest/email_digest.py +116,Summary for this month and pending activities,ملخص لهذا الشهر والأنشطة المعلقة
apps/erpnext/erpnext/utilities/user_progress.py +245,"Add users to your organization, other than yourself.",أضف مستخدمين إلى مؤسستك، بخلاف نفسك.
DocType: Customer Group,Customer Group Name,إسم مجموعة العميل
apps/erpnext/erpnext/public/js/pos/pos.html +98,No Customers yet!,لا عملاء حتى الآن!
apps/erpnext/erpnext/public/js/financial_statements.js +56,Cash Flow Statement,قائمة التدفقات النقدية
apps/erpnext/erpnext/hr/doctype/employee_loan_application/employee_loan_application.py +23,Loan Amount cannot exceed Maximum Loan Amount of {0},لا يمكن أن تتجاوز قيمة القرض الحد الأقصى لقيمة القرض ل {0}
apps/erpnext/erpnext/hr/report/vehicle_expenses/vehicle_expenses.py +22,License,الرخصة
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +485,Please remove this Invoice {0} from C-Form {1},الرجاء إزالة هذا الفاتورة {0} من C-نموذج {1}
DocType: Leave Control Panel,Please select Carry Forward if you also want to include previous fiscal year's balance leaves to this fiscal year,الرجاء إختيار تحويل رصيد الأجازات إذا كنت تريد أيضا أن تضم رصيد الأجازات للأعوام السابق لهذه السنة المالية
DocType: GL Entry,Against Voucher Type,مقابل نوع السند
DocType: Physician,Phone (R),الهاتف (R)
apps/erpnext/erpnext/healthcare/doctype/physician_schedule/physician_schedule.js +50,Time slots added,تمت إضافة الفرغات الوقت
DocType: Item,Attributes,السمات المميزة
apps/erpnext/erpnext/healthcare/doctype/lab_test_template/lab_test_template.js +31,Enable Template,تمكين النموزج
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +226,Please enter Write Off Account,برجاء إدخال حساب شطب مبلغ
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.py +71,Last Order Date,تاريخ آخر طلب
DocType: Patient,B Negative,B سالب
apps/erpnext/erpnext/assets/doctype/asset_maintenance_log/asset_maintenance_log.py +25,Maintenance Status has to be Cancelled or Completed to Submit,يجب إلغاء حالة الصيانة أو إكمالها لإدخالها
apps/erpnext/erpnext/accounts/doctype/budget/budget.py +47,Account {0} does not belongs to company {1},الحساب {0} لا ينتمي إلى الشركة {1}
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +878,Serial Numbers in row {0} does not match with Delivery Note,لا تتطابق أرقام السيريال في الصف {0} مع إذن تسليم البضاعة
DocType: Student,Guardian Details,تفاصيل ولي الأمر
DocType: C-Form,C-Form,C-نموزج
apps/erpnext/erpnext/config/hr.py +18,Mark Attendance for multiple employees,وضع علامة الحضور لعدة موظفين
DocType: Agriculture Task,Start Day,يوم البداية
DocType: Vehicle,Chassis No,رقم الشاسيه
DocType: Payment Request,Initiated,بدأت
DocType: Production Order,Planned Start Date,تاريخ البداية المخطط
apps/erpnext/erpnext/manufacturing/doctype/bom/bom.py +596,Please select a BOM,يرجى تحديد بوم
DocType: Serial No,Creation Document Type,إنشاء نوع وثيقه
DocType: Project Task,View Timesheet,عرض كشف ساعات العمل
apps/erpnext/erpnext/accounts/doctype/subscription/subscription.py +54,End date must be greater than start date,يجب أن يكون تاريخ الإنتهاء أكبر من تاريخ البدء
DocType: Leave Type,Is Encash,رصيد الأجازات غير المستخدم يتم دفعه نقدا
DocType: Leave Allocation,New Leaves Allocated,الأجازات الجديدة المخصصة
apps/erpnext/erpnext/controllers/trends.py +269,Project-wise data is not available for Quotation,بيانات المشروع غير متاحه للتسعير
apps/erpnext/erpnext/education/doctype/student_admission/templates/student_admission.html +30,End on,ينتهي في
DocType: Project,Expected End Date,تاريخ الإنتهاء المتوقع
DocType: Budget Account,Budget Amount,قيمة الموازنة
DocType: Donor,Donor Name,إسم المانح
DocType: Appraisal Template,Appraisal Template Title,عنوان نموذج التقييم
apps/erpnext/erpnext/hr/doctype/salary_structure/salary_structure.py +39,From Date {0} for Employee {1} cannot be before employee's joining Date {2},من تاريخ {0} ل الموظف {1} لا يمكن أن يكون قبل تاريخ التحاقه {2}
apps/erpnext/erpnext/utilities/user_progress_utils.py +29,Commercial,تجاري
DocType: Patient,Alcohol Current Use,إستخدام الكحولات الحالي
DocType: Student Admission Program,Student Admission Program,برنامج قبول الطالب
DocType: Payment Entry,Account Paid To,مدفوع لـ حساب
apps/erpnext/erpnext/selling/doctype/product_bundle/product_bundle.py +24,Parent Item {0} must not be a Stock Item,الصنف الرئيسي (الأب) {0} يجب ألا يكون صنف مخزون
apps/erpnext/erpnext/config/selling.py +57,All Products or Services.,جميع المنتجات أو الخدمات.
DocType: Expense Claim,More Details,مزيد من التفاصيل
DocType: Supplier Quotation,Supplier Address,عنوان المورد
apps/erpnext/erpnext/accounts/doctype/budget/budget.py +128,{0} Budget for Account {1} against {2} {3} is {4}. It will exceed by {5},{0} الموازنة ل الحساب {1} مقابل {2} {3} هي {4}. وسوف تتجاوز بـ {5}
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.py +689,Row {0}# Account must be of type 'Fixed Asset',"الصف {0} # يجب أن يكون الحساب من نوع ""الأصول الثابتة"""
apps/erpnext/erpnext/stock/report/batch_wise_balance_history/batch_wise_balance_history.py +37,Out Qty,كمية خارجة
apps/erpnext/erpnext/templates/emails/recurring_document_failed.html +6,and unchcked Disabled in the,و غير مؤشر علي معطل في ال
apps/erpnext/erpnext/healthcare/doctype/patient/patient.py +46,Series is mandatory,سلسلة الترقيم إلزامية
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py +28,Financial Services,الخدمات المالية
DocType: Student Sibling,Student ID,معرف الطالب
apps/erpnext/erpnext/hub_node/page/hub/hub.js +457,Supplier Email,إيميل المورد
apps/erpnext/erpnext/config/projects.py +46,Types of activities for Time Logs,أنواع الأنشطة لسجلات الوقت
DocType: Opening Invoice Creation Tool,Sales,المبيعات
DocType: Stock Entry Detail,Basic Amount,القيمه الأساسيه
DocType: Training Event,Exam,إمتحان
DocType: Complaint,Complaint,شكوى
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +456,Warehouse required for stock Item {0},المخزن مطلوب لصنف المخزون {0}
DocType: Leave Allocation,Unused leaves,الأجازات الغير مستخدمه
DocType: Patient,Alcohol Past Use,إستخدام الكحولات في الماضي
DocType: Fertilizer Content,Fertilizer Content,محتوي السماد
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.js +188,Cr,دائن
DocType: Tax Rule,Billing State,إسم المحافظة التي يتم إرسال الفواتير إليها
apps/erpnext/erpnext/assets/doctype/asset/asset.js +296,Transfer,نقل
apps/erpnext/erpnext/stock/doctype/material_request/material_request.js +916,Fetch exploded BOM (including sub-assemblies),إجلب البوم المُفَصّلة exploded بما فيها التركيبات الفرعية
DocType: Authorization Rule,Applicable To (Employee),قابلة للتطبيق على (الموظف)
apps/erpnext/erpnext/controllers/accounts_controller.py +135,Due Date is mandatory,(تاريخ الإستحقاق) إلزامي
apps/erpnext/erpnext/controllers/item_variant.py +80,Increment for Attribute {0} cannot be 0,التزايد للسمة المميزة {0} لا يمكن أن يكون 0
DocType: Journal Entry,Pay To / Recd From,دفع إلى / إستلم من
DocType: Naming Series,Setup Series,إعداد سلاسل الترقيم
DocType: Payment Reconciliation,To Invoice Date,إلى تاريخ الفاتورة
DocType: Supplier,Contact HTML,الإتصال HTML
DocType: Disease,Treatment Period,فترة العلاج
,Inactive Customers,العملاء الغير نشطين
DocType: Student Admission Program,Maximum Age,الحد الأقصى للعمر
DocType: Landed Cost Voucher,LCV,LCV
DocType: Landed Cost Voucher,Purchase Receipts,أذون إستلام مشتريات
apps/erpnext/erpnext/accounts/doctype/pricing_rule/pricing_rule.js +29,How Pricing Rule is applied?,كيف يتم تطبيق قاعدة التسعير ؟
DocType: Stock Entry,Delivery Note No,إذن تسليم البضاعة رقم
DocType: Production Planning Tool,"If checked, only Purchase material requests for final raw materials will be included in the Material Requests. Otherwise, Material Requests for parent items will be created",إذا تم التأشير عليها، فقط طلبات شراء المواد للمواد الخام النهائية سيتم إدراجها في طلبات المواد. خلاف ذلك، سيتم إنشاء طلبات المواد للأصناف الأساسية (الأب)
DocType: Cheque Print Template,Message to show,رساله للعرض
apps/erpnext/erpnext/public/js/setup_wizard.js +28,Retail,البيع بالتجزئة
DocType: Student Attendance,Absent,غائب
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +591,Product Bundle,حزمة المنتجات
apps/erpnext/erpnext/buying/doctype/supplier_scorecard/supplier_scorecard.py +38,Unable to find score starting at {0}. You need to have standing scores covering 0 to 100,تعذر العثور على درجة التقدير بدءا من {0}. يجب أن يكون لديك درجات تقدير تغطي من 0 إلى 100
apps/erpnext/erpnext/stock/doctype/delivery_trip/delivery_trip.js +206,No submitted Delivery Notes found,لم يتم العثور على أي إذن تسليم بضاعة تم تسجيله
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +210,Row {0}: Invalid reference {1},الصف {0}: مرجع غير صالحة {1}
DocType: Purchase Taxes and Charges Template,Purchase Taxes and Charges Template,نموزج الضرائب و الرسوم علي المشتريات
DocType: Timesheet,TS-,TS-
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +61,{0} {1}: Either debit or credit amount is required for {2},{0} {1}: إما القيمه الدائنه أو المدينه مطلوبه ل {2}
DocType: GL Entry,Remarks,ملاحظات
DocType: Payment Entry,Account Paid From,مدفوع من حساب
DocType: Purchase Order Item Supplied,Raw Material Item Code,كود صنف الماده الخام
DocType: Task,Parent Task,المهمة الرئيسية (الأب)
DocType: Journal Entry,Write Off Based On,شطب مبلغ بناءا على
apps/erpnext/erpnext/utilities/activation.py +65,Make Lead,إنشاء مبادرة بيع
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +112,Print and Stationery,مطبوعات و أدوات مكتبية
DocType: Stock Settings,Show Barcode Field,إظهار حقل الباركود
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.js +807,Send Supplier Emails,إرسال رسائل الإيميل للمورد
apps/erpnext/erpnext/hr/doctype/leave_application/leave_application.py +115,"Salary already processed for period between {0} and {1}, Leave application period cannot be between this date range.",المرتب تمت تنفيذه بالفعل للفترة بين {0} و {1}، فترة طلب الأجازة لا يمكن أن تكون بين نطاق التاريخ هذا.
DocType: Guardian Interest,Guardian Interest,إهتمام ولي الأمر
DocType: Volunteer,Availability,التوفر
apps/erpnext/erpnext/config/accounts.py +319,Setup default values for POS Invoices,إعداد القيم الإفتراضية لفواتير نقاط البيع
apps/erpnext/erpnext/config/hr.py +182,Training,التدريب
DocType: Timesheet,Employee Detail,تفاصيل الموظف
apps/erpnext/erpnext/education/report/student_and_guardian_contact_details/student_and_guardian_contact_details.py +58,Guardian1 Email ID,الإيميل ل ولي الأمر الأول
apps/erpnext/erpnext/accounts/doctype/subscription/subscription.py +68,Next Date's day and Repeat on Day of Month must be equal,يوم (التاريخ التالي) و (كرر في يوم من شهر) يجب أن يكونا متساويان
DocType: Lab Prescription,Test Code,كود التحليل
apps/erpnext/erpnext/config/website.py +11,Settings for website homepage,إعدادات الصفحة الرئسية لموقع الويب
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.py +38,RFQs are not allowed for {0} due to a scorecard standing of {1},لا يسمح ب تسعيرات ل {0} بسبب تقدير بطاقة الأداء ل {1}
DocType: Delivery Stop,Select/Unselect Delivery Notes,إختيار/إلغاء أذون تسليم البضاعة
DocType: Offer Letter,Awaiting Response,في إنتظار الرد
apps/erpnext/erpnext/accounts/report/accounts_receivable/accounts_receivable.py +60,Above,فوق
apps/erpnext/erpnext/selling/page/point_of_sale/point_of_sale.js +1375,Total Amount {0},إجمالي القيمة {0}
apps/erpnext/erpnext/controllers/item_variant.py +301,Invalid attribute {0} {1},سمة مميزة غير صالحة {0} {1}
DocType: Supplier,Mention if non-standard payable account,قم بتحديده إذا كان حساب المورد ليس حسابا نمطيا
apps/erpnext/erpnext/education/report/course_wise_assessment_report/course_wise_assessment_report.py +18,Please select the assessment group other than 'All Assessment Groups'(يرجى إختيار مجموعة التقييم بخلاف (جميع مجموعات التقييم
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.py +67,Row {0}: Cost center is required for an item {1},الصف {0}: مركز التكلفة مطلوب للصنف {1}
DocType: Training Event Employee,Optional,إختياري
DocType: Salary Slip,Earning & Deduction,الدخل و الإستقطاع
DocType: Agriculture Analysis Criteria,Water Analysis,تحليل المياه
DocType: Chapter,Region,منطقة
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +38,Optional. This setting will be used to filter in various transactions.,إختياري . سيتم إستخدام هذا الإعداد لفلترت المعاملات المختلفة.
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +108,Negative Valuation Rate is not allowed,سعر التكلفة السالب غير مسموح به
DocType: Holiday List,Weekly Off,العطلة الأسبوعية
apps/erpnext/erpnext/agriculture/doctype/crop_cycle/crop_cycle.js +7,Reload Linked Analysis,إعادة تحميل التحليل المرتبط
DocType: Fiscal Year,"For e.g. 2012, 2012-13",على سبيل المثال 2012، 2013
apps/erpnext/erpnext/accounts/report/balance_sheet/balance_sheet.py +96,Provisional Profit / Loss (Credit),الربح / الخسارة الوقتي (دائن)
DocType: Sales Invoice,Return Against Sales Invoice,مرتجع مقابل فاتورة مبيعات
apps/erpnext/erpnext/stock/report/bom_search/bom_search.js +32,Item 5,الصنف 5
DocType: Serial No,Creation Time,توقيت الإنشاء
apps/erpnext/erpnext/selling/report/customer_acquisition_and_loyalty/customer_acquisition_and_loyalty.py +62,Total Revenue,إجمالي الإيرادات
DocType: Patient,Other Risk Factors,عوامل المخاطرة الأخرى
DocType: Sales Invoice,Product Bundle Help,مساعدة في حزمة المنتجات
,Monthly Attendance Sheet,كشف الحضور الشهري
DocType: Production Order Item,Production Order Item,صنف أمر الإنتاج
apps/erpnext/erpnext/healthcare/report/lab_test_report/lab_test_report.py +15,No record found,لا يوجد سجلات
apps/erpnext/erpnext/accounts/report/asset_depreciations_and_balances/asset_depreciations_and_balances.py +140,Cost of Scrapped Asset,تكلفة الأصول الملغاة او المخردة
apps/erpnext/erpnext/controllers/stock_controller.py +236,{0} {1}: Cost Center is mandatory for Item {2},{0} {1}: مركز التكلفة إلزامي للصنف {2}
DocType: Vehicle,Policy No,رقم بوليصة التأمين
apps/erpnext/erpnext/accounts/doctype/purchase_invoice/purchase_invoice.js +684,Get Items from Product Bundle,الحصول على الأصناف من حزمة المنتجات
DocType: Asset,Straight Line,القسط الثابت
DocType: Project User,Project User,مستخدم المشروع
apps/erpnext/erpnext/stock/doctype/batch/batch.js +64,Split,تقسيم
DocType: GL Entry,Is Advance,هو دفعة مقدمة
apps/erpnext/erpnext/hr/doctype/upload_attendance/upload_attendance.js +21,Attendance From Date and Attendance To Date is mandatory,الحضور من تاريخ و الحضور إلى تاريخ إلزامي
apps/erpnext/erpnext/controllers/buying_controller.py +153,Please enter 'Is Subcontracted' as Yes or No,"الرجاء إدخال ""هو تعاقد من الباطن"" ب نعم أو لا"
DocType: Item,Default Purchase Unit of Measure,وحدة القياس الإفتراضية للشراء
apps/erpnext/erpnext/crm/report/prospects_engaged_but_not_converted/prospects_engaged_but_not_converted.py +29,Last Communication Date,تاريخ آخر إتصال
DocType: Sales Team,Contact No.,رقم جهة الإتصال
DocType: Bank Reconciliation,Payment Entries,مدخالات المدفوعات
DocType: Land Unit,Land Unit Details,تفاصيل وحدة الأراضي
DocType: Land Unit,Latitude,خط العرض
DocType: Production Order,Scrap Warehouse,مخزن الهالك
DocType: Production Order,Check if material transfer entry is not required,تحقق مما إذا كان إدخال تحويل المواد غير مطلوب
DocType: Program Enrollment Tool,Get Students From,الحصول على الطلاب من
apps/erpnext/erpnext/config/learn.py +273,Publish Items on Website,نشر الأصناف على الموقع
apps/erpnext/erpnext/utilities/activation.py +126,Group your students in batches,تجميع الطلاب في دفعات
DocType: Authorization Rule,Authorization Rule,قاعدة منح التصريح
DocType: POS Profile,Offline POS Section,قسم نقاط البيع الغير متصل بالشبكة
DocType: Sales Invoice,Terms and Conditions Details,تفاصيل الشروط و الأحكام
apps/erpnext/erpnext/templates/generators/item.html +85,Specifications,المواصفات
DocType: Sales Taxes and Charges Template,Sales Taxes and Charges Template,نموزج الضرائب و الرسوم على المبيعات 
apps/erpnext/erpnext/accounts/report/balance_sheet/balance_sheet.py +68,Total (Credit),الإجمالي (الدائن)
DocType: Repayment Schedule,Payment Date,تاريخ الدفع و السداد
apps/erpnext/erpnext/stock/doctype/batch/batch.js +114,New Batch Qty,كمية الباتش الجديد
apps/erpnext/erpnext/setup/setup_wizard/data/industry_type.py +10,Apparel & Accessories,الملابس و الإكسسوارات
apps/erpnext/erpnext/buying/doctype/supplier_scorecard_period/supplier_scorecard_period.py +91,Could not solve weighted score function. Make sure the formula is valid.,تعذر حل معادلة الدرجة المرجحة. تأكد من أن صيغة المعادلة صالحة.
apps/erpnext/erpnext/selling/report/inactive_customers/inactive_customers.py +67,Number of Order,رقم الطلب
DocType: Item Group,HTML / Banner that will show on the top of product list.,HTML / البانر الذي سوف يظهر في الجزء العلوي من قائمة المنتجات.
DocType: Shipping Rule,Specify conditions to calculate shipping amount,تحديد الشروط لحساب كمية الشحن
DocType: Program Enrollment,Institute's Bus,باص المؤسسة التعليمية
DocType: Accounts Settings,Role Allowed to Set Frozen Accounts & Edit Frozen Entries,الدور الوظيفي للسماح بتجميد الحسابات و تعديل القيود المجمدة
DocType: Supplier Scorecard Scoring Variable,Path,مسار
apps/erpnext/erpnext/accounts/doctype/cost_center/cost_center.py +28,Cannot convert Cost Center to ledger as it has child nodes,لا يمكن تحويل مركز التكلفة إلى حساب دفتر أستاذ حيث أن له مراكز تابعة (إبن)
apps/erpnext/erpnext/stock/report/stock_balance/stock_balance.py +66,Opening Value,القيمة الافتتاحية
DocType: Salary Detail,Formula,صيغة أو معادلة
apps/erpnext/erpnext/stock/report/stock_ledger/stock_ledger.py +47,Serial #,السيريال #
DocType: Lab Test Template,Lab Test Template,نموزج تحليل المعمل
DocType: Purchase Invoice Item,Total Weight,الوزن الكلي
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +94,Commission on Sales,عمولة المبيعات
DocType: Offer Letter Term,Value / Description,القيمة / الوصف
apps/erpnext/erpnext/controllers/accounts_controller.py +609,"Row #{0}: Asset {1} cannot be submitted, it is already {2}",الصف # {0}: الأصل {1} لا يمكن إدخاله ، إنه بالفعل {2}
DocType: Tax Rule,Billing Country,إسم البلد التي يتم إرسال الفواتير إليها
DocType: Purchase Order Item,Expected Delivery Date,تاريخ التسليم المتوقع
DocType: Restaurant Order Entry,Restaurant Order Entry,إدخال طلب المطعم
apps/erpnext/erpnext/accounts/general_ledger.py +132,Debit and Credit not equal for {0} #{1}. Difference is {2}.,المدين و الدائن غير متساوي ل {0} # {1}. الفرق هو {2}.
DocType: Asset Maintenance Task,Assign To Name,إسناد إلى إسم
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +98,Entertainment Expenses,مصروفات ترفيهية
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.js +63,Make Material Request,إنشاء طلب المواد
apps/erpnext/erpnext/manufacturing/doctype/bom/bom_item_preview.html +20,Open Item {0},فتح الصنف {0}
apps/erpnext/erpnext/selling/doctype/sales_order/sales_order.py +222,Sales Invoice {0} must be cancelled before cancelling this Sales Order,فاتورة المبيعات {0} يجب أن يتم إلغاؤها قبل إلغاء طلب البيع
DocType: Consultation,Age,العمر
DocType: Sales Invoice Timesheet,Billing Amount,قيمة الفوترة
apps/erpnext/erpnext/stock/doctype/packing_slip/packing_slip.js +84,Invalid quantity specified for item {0}. Quantity should be greater than 0.,كمية غير صالحة تم تحديدها للصنف {0} . يجب أن تكون الكمية أكبر من 0.
DocType: Company,Default Employee Advance Account,الحساب الإفتراضي لعهدة الموظف
apps/erpnext/erpnext/config/hr.py +60,Applications for leave.,طلبات الحصول على أجازة.
apps/erpnext/erpnext/accounts/doctype/account/account.py +166,Account with existing transaction can not be deleted,لا يمكن حذف حساب جرت عليه أي عملية
DocType: Vehicle,Last Carbon Check,آخر إختبار لإنبعاثات الكربون
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +102,Legal Expenses,مصروفات قانونية
apps/erpnext/erpnext/public/js/utils/serial_no_batch_selector.js +140,Please select quantity on row ,يرجى تحديد الكمية فى الصف
apps/erpnext/erpnext/config/accounts.py +277,Make Opening Sales and Purchase Invoices,إنشاء فواتير مبيعات و مشتريات إفتتاحية
DocType: Purchase Invoice,Posting Time,وقت الترحيل
DocType: Timesheet,% Amount Billed,% القيمة المفوترة
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +118,Telephone Expenses,مصروفات الهاتف
DocType: Sales Partner,Logo,الشعار
DocType: Naming Series,Check this if you want to force the user to select a series before saving. There will be no default if you check this.,أشر عليا إذا كنت تريد إجبار المستخدم علي تحديد سلسلة الترقيم قبل الحفظ. لن يكون هناك سلسلة إفتراضية إذا قمت بتحديد هذا.
apps/erpnext/erpnext/stock/get_item_details.py +129,No Item with Serial No {0},ا يوجد صنف برقم سيريال {0}
DocType: Email Digest,Open Notifications,الإشعارات المفتوحة
DocType: Payment Entry,Difference Amount (Company Currency),قيمة فرق المبلغ (بعملة الشركة) .
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +79,Direct Expenses,المصروفات و التكاليف المباشرة
apps/erpnext/erpnext/education/doctype/instructor/instructor.py +15,Please setup Instructor Naming System in Education &gt; Education Settings,يرجى إعداد نظام تسمية المعلم في إعدادات التعليم
